tweet_id,text,score,rank,point,class,Calibrated score,log_score
2.78487e+17,"@JohnnyMagic1067 so much is going on in my world that I have lost my Christmas spirit. Lost my job, two family members have cancer. Sadness.",0.965712547,2158,5,1,0.9999999872724054,-0.0151521259961264
1814253643.0,@kaslo25 yeah i am in tulsa!  trying to find a job...any thoughts???,0.965708554,2159,5,1,0.9999999872486878,-0.015153921707963
4.30254e+17,@JakeFarhang what is wrong with me? Lol I have no life.,0.965708435,2160,5,1,0.9999999872479801,-0.0151539752241572
1331761156.0,@cnpow320 Things are good. Still job hunting too. thankful to be in the warm weather & gettig to bike. Biking makes everything better ;),0.965707123,2161,5,1,0.9999999872401771,-0.0151545652518785
8.20007e+17,"today i got fired from my job. 

it's time to chase my dreams .",0.965704858,2162,5,1,0.9999999872266947,-0.0151555838610734
1310637627.0,Off to Austin for the day.  Still unemployed.,0.965704679,2163,5,1,0.9999999872256286,-0.0151556643605333
2.65154e+17,"@bobmetcalfe Romney, Obama...either way I'm still unemployed.  Former makes my household expenses go up if ACA is scuttled.",0.965703428,2164,5,1,0.9999999872181753,-0.0151562269577336
2.33058e+17,looking at the hawks schedule &amp; weeping cause i need a job and income to get tix to the games i want to go to..neither of which i have :'(,0.954979122,4642,6,1,0.9999979749985283,-0.020006122970502
2.71698e+17,I have no life....an it's okay  http://t.co/9qzvWtDX #gifboom,0.954972148,4643,6,1,0.9999967993567495,-0.0200092945380329
4662107859.0,@nickdekline its because i'm an asshole...you'd think i'd post more being unemployed...,0.954969645,4644,6,1,0.9999950375128112,-0.0200104328335477
5.40979e+17,@_tamaraswanson @AggroAmpharos I need to get a job so I can finally build my pc lol.,0.954958558,4645,6,1,0.999688930677264,-0.0200154749318981
2.56593e+17,@Senor_Renteria lol sureeee I need a job ._. I broke lol,0.9549582,4646,6,1,0.9995803972615157,-0.0200156377425797
4.91051e+17,could you imagine this guy telling his cougar wife: hey I am unemployed lets buy a house in Mexico! #househunters,0.954951048,4647,6,0,0.5795383960097915,-0.0200188903307724
4.07049e+17,Yeahhhh i have no life,0.954943001,4648,6,0,0.19779274253352325,-0.0200225499763927
3.32918e+17,@KFleisch_ I'm done for good. Quitting alcohol,0.954939544,4649,6,0,0.1679577265393955,-0.0200241221736232
4.63023e+17,In and of lockdown i aint got a job now,0.95493561,4650,6,0,0.1352271900896528,-0.0200259113109794
4.16951e+17,"I wanna go see that hercules movie, but Christmas got me broke lol I need a job fr  http://t.co/7OJ1wuEHOa",0.954916775,4651,6,0,0.10011314372215674,-0.0200344773516129
6.80216e+17,"Just walked into supermarket where I had my first job. 10 years have gone by, I'm making $0/hr &amp; still studying. #unemployed",0.901916087,10001,7,0,9.483567668265115e-08,-0.0448338667242531
7.01467e+17,"@TheDamienSandow ...God bless, family is important...I just lost my father. Be strong for those who cant",0.90191251,10002,7,0,9.467764214150811e-08,-0.0448355891399687
5.78758e+17,@Sir_Chazz @Kmitch_TGOD that name 😭😭😭😭😭😭 what did I do?!,0.901862562,10003,7,0,9.24982179817283e-08,-0.044859641075406
3.20989e+17,"Lol im just kiddinq , she know im over here cus iaint qot no life !!",0.901839375,10004,7,0,9.150360092365363e-08,-0.044870806984746
3.74677e+17,well... what do to from here,0.901809752,10005,7,0,9.024845297159315e-08,-0.0448850726257135
6.87591e+17,Good morning Thursday. Guess I'm still job hunting... Powerball? More like Power-Bawl... 😥,0.901777744,10006,7,0,8.891159547826716e-08,-0.044900487345331
4835339664.0,has no idea what to do first! Too many things to take care of today.,0.901770353,10007,7,0,8.860572541247459e-08,-0.0449040468517518
6.06228e+17,"I don't want a job, I want a life. I want an avocation not a vocation. 

The wisdom of Abundance.",0.901746511,10008,7,0,8.762619874006973e-08,-0.0449155293604489
1.19388e+18,@NahliyahEmana i’m tired of this bs what did i do now 😒,0.901736379,10009,7,0,8.721322046729745e-08,-0.0449204091092007
4.873e+17,not having a job is so boring. I think I'm going crazy.,0.901708364,10010,7,0,8.608143762493315e-08,-0.0449339019095305
4.08037e+17,They dont know wat ive been thru !!!!,0.717709243,17783,8,0,4.748263930337765e-45,-0.1440514606813695
8.24479e+17,@celinanotdacity I don't have a job my card is low on money😂,0.717708647,17784,8,0,4.746944627125419e-45,-0.1440518213282766
1.17333e+18,@TheTwittles There's nothing I can do babe,0.717707157,17785,8,0,4.743647972606706e-45,-0.1440527229468547
7.83055e+17,This time last year I was unemployed.  By the end of last year I made the least amount of money… https://t.co/Rfrf2quTR4,0.717706084,17786,8,0,4.741275356948851e-45,-0.1440533722344128
13076114681.0,perk # 23 of being unemployed: Orlin brunch.,0.717702866,17787,8,0,4.734166835153495e-45,-0.1440553194977941
1.6691e+17,"Off to My Job Interview, Wish Me Luck #Excited&Blessed",0.717664838,17788,8,0,4.650966246761233e-45,-0.1440783315113926
4.44865e+17,Lost my charger if you want to hmu here,0.717649698,17789,8,0,4.618250190268022e-45,-0.1440874935707063
1.04607e+18,Nothing I can do oh well,0.717625916,17790,8,0,4.567323661755522e-45,-0.1441018857770098
3.08422e+17,“@grant_jorgensen: Josh is Lame” what did I do?,0.717582524,17791,8,0,4.4758471817886484e-45,-0.1441281466400862
1.19223e+18,what am i DOING?!,0.717450678,17792,8,0,4.208985909853591e-45,-0.1442079496583612
6.5119e+17,I just had 10 minutes of thinking I was laid off .. Not good .,0.425107867,31623,9,0,2.6733586536868723e-104,-0.371500857952013
2.18831e+17,where the fuu am I ? http://t.co/HTAEGE0p,0.425102025,31624,9,0,2.6660866969812054e-104,-0.3715068262391082
3.97837e+17,How is it possible that I'm 1/8 through grad school and I still have no friends?!?!!?!?!!!?!!,0.425086588,31625,9,0,2.6469662066949147e-104,-0.3715225973369925
3.13105e+17,i dont know what i feel like right now.,0.425085753,31626,9,0,2.645935881820473e-104,-0.3715234504249486
5.52689e+17,@gianaasterito how was I supposed to know?!,0.425070286,31627,9,0,2.6269231632462092e-104,-0.371539252777562
6839152435.0,i dont what else to do,0.425059915,31628,9,0,2.6142512481420715e-104,-0.3715498489616918
1790071612.0,doesn't know what to say over here....,0.425046653,31629,9,0,2.598135956685425e-104,-0.371563399294406
1.00705e+18,@ahuster why what did I say,0.425045401,31630,9,0,2.5966197329232673e-104,-0.3715646785363158
8.93949e+17,reading that google thing definitely reinvigorates my funemployment from tech,0.425028086,31631,9,0,2.575741064219115e-104,-0.3715823706748666
7.70499e+17,"@OfAFlawedWorld &lt;&lt; been paid off.]

[Will investigate further.]

[More urgent cases await my involvement.]",0.425027609,31632,9,0,2.5751682732821003e-104,-0.3715828580746196
9.2266e+17,@HaydeeDrop Guess I'm just so unimportant...,0.26588729,56235,10,0,1.5351205814725004e-136,-0.5753024224081629
4.43542e+17,Am I the only one tht still doesn't have power😩😩,0.265886933,56236,10,0,1.5348650770531162e-136,-0.5753030055245433
5.94971e+17,"out here tryna get it 

by any means",0.265886754,56237,10,0,1.534736983001397e-136,-0.5753032978997177
5.09287e+17,WHEN I WUZ ONLEE SIX MONTHS OALD. http://t.co/cFDhqeo35U,0.265884846,56238,10,0,1.533372264698717e-136,-0.5753064144026354
7.57025e+17,AND I CANT EVEN,0.265883327,56239,10,0,1.532286650676938e-136,-0.5753088955338934
1.11135e+18,lol why tf did I do what I did today. So dumb. So so so dumb,0.265880913,56240,10,0,1.5305629702542889e-136,-0.5753128385853453
4526738140.0,has too much to say and not enough pages to say it.,0.265878201,56241,10,0,1.5286288200984539e-136,-0.5753172684356439
20913752785.0,DOIIN ME ... NO ONE ELSE MATTERS !!!,0.265869826,56242,10,0,1.5226713338379114e-136,-0.5753309486604931
5267457643.0,"apparently needs to learn the difference between ""reply"" and ""reply all"".",0.265867591,56243,10,0,1.5210854138082483e-136,-0.5753345995157311
3.39237e+17,Somebody do something!!!!!!!!!,0.26586622,56244,10,0,1.5201133917828635e-136,-0.5753368390488297
1.16867e+18,and this is what we not finna doooo💀,0.193536818,100001,11,0,3.433530251409518e-151,-0.7132364036000999
8.07039e+17,S/O to my dad for the chubbys😋😋,0.193535984,100002,11,0,3.432195358757118e-151,-0.7132382750909204
1.14046e+18,Tired of the same bullshit... But what can I do ?? Nothing so I’m just gonna keep brushing it off because there’s no point getting mad at stupidity. 😇,0.193534568,100003,11,0,3.4299301108034035e-151,-0.7132414526045969
2.94969e+17,ion feel good !,0.193532258,100004,11,0,3.4262378935821824e-151,-0.713246636310282
1.00585e+18,BUT NOT CHECKERS I DONT KNOW HOW TO PLAY CHECKERS,0.193531439,100005,11,0,3.42492978935795e-151,-0.7132484741844274
1.02727e+18,im really not as dumb as people think i am.,0.193527743,100006,11,0,3.4190327594003774e-151,-0.7132567682773197
3.35965e+17,Who do I trust enough to even talk to about this? #lost,0.193524688,100007,11,0,3.4141661212437494e-151,-0.7132636240391544
5.85896e+17,like whuuut,0.193522692,100008,11,0,3.410990220183218e-151,-0.7132681033449484
7.82449e+17,lol no comment!!,0.193521112,100009,11,0,3.408478325350833e-151,-0.7132716491207718
4.37433e+17,Somebody oovoo me 😩,0.193519443,100010,11,0,3.405826946700497e-151,-0.713275394658447
8.77308e+17,The search for everything,0.156544536,158490,12,0,1.1094166521477926e-158,-0.8053620863125514
3.80528e+17,"@savanistheshit @stephypearlmay girl, they never paid me anyway! I got like $0.00 paychecks :(",0.156544447,158491,12,0,1.1093706159416203e-158,-0.805362333221328
1.01471e+18,Tell me I’m wrong lol,0.156543702,158492,12,0,1.1089853316033483e-158,-0.8053644000474921
1.20033e+18,So nobody was thankful for me ? Fuck y’all,0.156543151,158493,12,0,1.108700462423289e-158,-0.8053659286729022
3.09153e+17,How far will 5 bucks get me??,0.156542897,158494,12,0,1.1085691680605806e-158,-0.8053666333405112
6.42201e+17,WHY WON'T MY FEVER GO AWAY😭😭😭😭,0.156542644,158495,12,0,1.1084384060612824e-158,-0.8053673352349746
3.83022e+17,WHAT SISK,0.156542167,158496,12,0,1.1081919125445668e-158,-0.8053686585726811
1.17711e+18,if this isn’t the dumbest thing I ever done,0.156541988,158497,12,0,1.1080994270262111e-158,-0.8053691551721482
3.23321e+17,Has no meaning.,0.156541139,158498,12,0,1.107660871774855e-158,-0.8053715105594773
1.35385e+17,Aww hell.. who am I kidding .... I NEVER GAVE A F***!!!!,0.156540528,158499,12,0,1.1073453640367809e-158,-0.8053732056694528
2.63612e+17,I Decided To Maker A IG,0.128252834,251189,13,0,2.0713214903858845e-164,-0.8919330295146783
1.04678e+18,PLEDGE SEASON ❤️❤️,0.128252655,251190,13,0,2.0711486257046406e-164,-0.8919336356515105
9.63113e+17,YOU GUYS WHY AM I SO EXTRA WHEN IM DRUNK LMAOO https://t.co/8ADEPUcZtS,0.128252432,251191,13,0,2.070933289328285e-164,-0.8919343907840546
3.3943e+17,Why does it feel like those who give in only loose a friend,0.128252223,251192,13,0,2.070731492151733e-164,-0.8919350985103663
7.8995e+17,WHY DO I LOVE YOU,0.128251806,251193,13,0,2.0703289220894968e-164,-0.8919365105801859
1.0086e+18,should someone else tell him?? or should i? https://t.co/mj6SIYzb6k,0.128251433,251194,13,0,2.06996889575656e-164,-0.8919377736585187
1.21291e+18,I don’t think that’s me,0.128250927,251195,13,0,2.0694805954946164e-164,-0.891939487116499
7.11619e+17,ONLY 3 MORE WEEKS UNTIL CELTIC WOMAN!!!!!!!!!!!!!!!!!!,0.128250822,251196,13,0,2.069379282797435e-164,-0.8919398426768083
9.62818e+17,LARRY 😱,0.12825036,251197,13,0,2.068933565849648e-164,-0.8919414071456272
2.2308e+17,Thinkin nd Thinkin,0.128250301,251198,13,0,2.068876652200223e-164,-0.8919416069375056
5.54503e+17,there's something about marry,0.106413789,398108,14,0,7.834524459068073e-169,-0.9730020929187626
1.18572e+18,just let me know what it hittin fa https://t.co/tNthn4xq38,0.106413558,398109,14,0,7.83368068711935e-169,-0.9730030356737868
2.75371e+17,My OWN PLACE TO STAY..!!,0.106413431,398110,14,0,7.833216833896638e-169,-0.973003553985862
1.12597e+17,skills.,0.10641323,398111,14,0,7.832482760126995e-169,-0.973004374307813
1.09901e+18,when people ask me why I don’t put up with any bullshit ⬇️⬇️⬇️⬇️ https://t.co/wp79fTBCEw,0.106413193,398112,14,0,7.832347639616673e-169,-0.97300452531252
8.26544e+17,COME ON WATFORD HOLD ON!!!!!!!!!!!!!!!!!!!!,0.106412962,398113,14,0,7.8315041021092e-169,-0.9730054680728244
1.12915e+18,y'all really be acting like 🤡🤡🤡,0.106412835,398114,14,0,7.831040377768362e-169,-0.9730059863878028
5.21787e+17,I STILL CANT FIND MY CHEM BINDER IM SO SALTY 😭😭😭😭😭😭😭,0.106412627,398115,14,0,7.83028095154509e-169,-0.9730068352829622
5.9678e+17,i dont wanna go to workkkkkkkkkkkk.,0.10641215,398116,14,0,7.828539660844086e-169,-0.9730087820343768
7.57429e+17,swear I'm childish at moments,0.106412075,398117,14,0,7.828265908229125e-169,-0.9730090881281608
1.18846e+18,it’s too early for this shit 🙃🙃🙃,0.087454118,630958,15,0,1.1345623354591587e-172,-1.0582197358414562
2.75128e+17,What am i suposed to think ?,0.087454088,630959,15,0,1.1345464656966009e-172,-1.0582198848205664
3.05499e+17,Guess love just isn't enough for some. I swear I tried.,0.087454006,630960,15,0,1.1345030894781148e-172,-1.0582202920303954
3.60424e+17,...umm...no,0.087453984,630961,15,0,1.1344914522381807e-172,-1.058220401281878
8.80251e+17,"I just want to feel okay, is that too much to ask for?",0.087453969,630962,15,0,1.1344835178248975e-172,-1.0582204757715408
2.61109e+17,Thankin God For Another Day.!,0.08745382,630963,15,0,1.134404705666069e-172,-1.058221215702886
1.20825e+18,Anyone as horny as me and want to hang out?,0.08745379,630964,15,0,1.1343888381083679e-172,-1.0582213646825038
4.97072e+17,Starting not to like this shit.,0.08745376,630965,15,0,1.1343729707726152e-172,-1.0582215136621729
1.10987e+18,"Season two ,🤔",0.087453701,630966,15,0,1.1343417656596808e-172,-1.0582218066556712
5.16771e+17,Never-failing compassion💕,0.087453671,630967,15,0,1.1343258989823572e-172,-1.058221955635492
5.30192e+17,All it takes is one more lie.,0.072059043,1000001,16,0,8.65858134363899e-176,-1.1423115099428292
5.54495e+17,Why does this world have to be so messed up and full of sick people,0.072059005,1000002,16,0,8.658427934814769e-176,-1.1423117389660578
2.1797e+17,Hittin tha store afta work,0.072059005,1000003,16,0,8.658427934814769e-176,-1.1423117389660578
6.52502e+17,Anybody? 🌌 https://t.co/yPIUKPawnW,0.072059005,1000004,16,0,8.658427934814769e-176,-1.1423117389660578
4.03185e+17,I don't want things to change but I know after this they will 😒,0.072058953,1000005,16,0,8.658218011355113e-176,-1.1423120523664607
4.21391e+17,sometimes I wonder why I'm so forgetful. 😠,0.072058953,1000006,16,0,8.658218011355113e-176,-1.1423120523664607
9.57664e+17,I don't think I've ever been this sick in my entire life 🤧,0.072058946,1000007,16,0,8.658189752816481e-176,-1.1423120945549938
3.9542e+17,can I please just drop out of school and cry for a month straight..... thanks.,0.072058812,1000008,16,0,8.657648821429693e-176,-1.1423129021648453
7.00932e+17,time fo the weekend,0.072058782,1000009,16,0,8.657527722018219e-176,-1.1423130829732269
7.80011e+17,come up in the works,0.072058767,1000010,16,0,8.65746717294769e-176,-1.142313173377446
